codigo_inmueble,precio,superficie_construida_m2,numero_dormitorios,numero_banos,tipologia,subtipologia,provincia,municipio,distrito,latitud,longitud,planta,es_exterior,tiene_ascensor,tiene_garaje,obra_nueva,distancia_min_playa_km,distancia_min_supermercado_km,distancia_min_colegio_km
111053298,890.0,75.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4631003,-3.8097865,2,True,False,,False,1.947,0.046,0.13
111051385,1600.0,160.0,5,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4606922,-3.808769,4,True,True,,False,1.879,0.214,0.304
111052286,1100.0,110.0,4,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4638523,-3.8032514,2,True,False,,False,1.425,0.017,0.136
111051183,950.0,70.0,2,1,flat,,Cantabria,Santander,Monte,43.474355,-3.8087217,3,True,True,True,False,1.771,0.075,0.455
111052909,800.0,78.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4682898,-3.793074,5,True,False,,False,0.858,0.155,0.188
111052695,800.0,78.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4678451,-3.7911001,2,True,False,,False,0.716,0.195,0.212
111052447,1300.0,110.0,4,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4639431,-3.8030812,2,True,False,,False,1.412,0.006,0.152
111045394,850.0,69.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4627111,-3.8122275,2,True,True,,False,2.144,0.074,0.275
111041638,700.0,33.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4621746,-3.8097559,1,True,True,,False,1.945,0.148,0.184
108003735,890.0,68.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4689026,-3.7939219,12,True,True,,False,0.955,0.12,0.265
111023194,1000.0,70.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4616298,-3.8097608,1,True,True,,False,1.949,0.208,0.233
111023070,870.0,65.0,2,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4614616,-3.8130404,2,True,True,,False,2.214,0.019,0.259
111022478,2000.0,121.0,3,2,flat,,Cantabria,Santander,Monte,43.4732872,-3.8089126,3,True,True,True,False,1.812,0.049,0.335
111022282,850.0,55.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4608416,-3.812156,1,True,True,,False,2.149,0.119,0.251
111015730,3000.0,143.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4801386,-3.7888132,5,True,True,True,False,0.34,0.19,0.398
110313212,790.0,56.0,2,1,flat,,Cantabria,Santander,Los Castros,43.468096,-3.7996788,en,True,False,,False,1.277,0.127,0.155
110996325,1550.0,100.0,3,2,flat,,Cantabria,Santander,Puerto Chico,43.4648877,-3.7975076,1,True,True,,False,0.985,0.109,0.141
108639693,920.0,75.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4707978,-3.7966825,3,True,False,,False,1.057,0.278,0.419
107377712,1900.0,260.0,4,4,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4639932,-3.8109766,4,True,True,,False,2.047,0.06,0.106
101930085,1300.0,65.0,2,1,flat,,Cantabria,Santander,Puerto Chico,43.4674233,-3.7886656,3,True,False,,False,0.573,0.173,0.04
110993957,850.0,60.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4653206,-3.81482,2,True,False,,False,2.363,0.135,0.237
110996261,800.0,55.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4636642,-3.8008348,8,True,True,,False,1.228,0.106,0.032
110996314,950.0,60.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4626799,-3.787715,2,True,True,,False,0.166,0.238,0.197
34332671,1350.0,90.0,3,2,flat,,Cantabria,Santander,Valdenoja,43.4820961,-3.7944275,4,True,True,True,False,0.679,0.455,0.111
33929173,850.0,60.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4698659,-3.7807267,4,True,True,True,False,0.238,0.384,0.185
35043834,900.0,58.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4676887,-3.7817874,5,True,True,True,False,0.313,0.564,0.201
106059598,1200.0,75.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4656153,-3.8126084,1,True,False,,False,2.198,0.096,0.08
110988105,890.0,75.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4599905,-3.8098243,2,True,False,,False,1.974,0.121,0.277
110987426,700.0,104.0,1,2,flat,,Cantabria,Marina de Cudeyo,,43.4467396,-3.7702965,1,True,True,,False,0.119,0.333,2.304
102702986,1100.0,93.0,2,2,flat,,Cantabria,Santander,Puerto Chico,43.4630951,-3.7929657,3,True,True,,False,0.59,0.207,0.089
110984466,950.0,87.0,2,2,flat,,Cantabria,Santander,La Pereda,43.4747196,-3.8057066,1,True,True,True,False,1.525,0.264,0.566
108304668,2500.0,210.0,4,3,flat,,Cantabria,Santander,Puerto Chico,43.4642733,-3.7929535,3,True,True,,False,0.612,0.171,0.068
110960118,1000.0,65.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4616638,-3.8116474,2,False,True,,False,2.1,0.125,0.337
110856200,800.0,63.0,1,1,flat,,Cantabria,Santander,El Sardinero,43.4743959,-3.7855417,1,True,True,,False,0.307,0.252,0.24
109242815,900.0,79.0,3,1,flat,,Cantabria,Santander,Puerto Chico,43.4640552,-3.7923782,2,True,True,,False,0.561,0.154,0.059
109768604,1100.0,124.0,3,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4391542,-3.847891,2,True,True,,False,3.614,0.351,0.108
108984701,900.0,89.0,2,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4415176,-3.849233,2,True,True,True,False,3.852,0.079,0.176
108844952,900.0,89.0,2,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4412143,-3.8495519,1,True,True,True,False,3.853,0.085,0.158
108831783,900.0,87.0,2,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4425743,-3.850419,3,True,True,True,False,3.919,0.082,0.324
111082038,1800.0,110.0,3,2,flat,,Cantabria,Santander,Monte,43.4739623,-3.812417,3,True,True,True,False,1.905,0.306,0.488
111014768,750.0,54.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4649162,-3.8181312,bj,True,False,,False,2.206,0.107,0.203
109600595,1200.0,220.0,3,1,chalet,independantHouse,Cantabria,Suances,,43.4067955,-4.0774142,,,,True,False,2.621,1.895,2.689
110611706,850.0,45.0,1,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4597486,-3.8170191,4,True,True,,False,2.553,0.055,0.201
110513325,1200.0,110.0,3,2,flat,,Cantabria,Santander,Peñacastillo - Nuevamontaña,43.4377672,-3.8391825,1,True,True,True,False,2.951,0.089,0.537
110480358,800.0,50.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4581518,-3.8167534,1,True,True,,False,2.561,0.098,0.225
110439828,750.0,73.0,2,1,flat,duplex,Cantabria,Santander,Cuatro Caminos,43.457694,-3.8261259,4,True,False,,False,2.58,0.193,0.131
110372997,1300.0,100.0,4,1,flat,,Cantabria,Camargo,Muriedas,43.4158465,-3.8434545,1,True,True,,False,2.748,0.133,0.275
104566256,750.0,59.0,3,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4618687,-3.8185504,5,True,False,,False,2.448,0.04,0.072
109825420,700.0,72.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4552296,-3.8140254,5,True,True,,False,2.437,0.137,0.071
110379167,900.0,93.0,3,2,flat,,Cantabria,Santander,Castilla - Hermida,43.4564428,-3.8131907,6,,True,,False,2.33,0.082,0.127
106769970,1600.0,100.0,3,2,flat,,Cantabria,Santander,General Dávila,43.4636346,-3.8226402,3,True,True,,False,2.101,0.287,0.061
110239443,850.0,29.0,2,2,flat,,Cantabria,Santander,General Dávila,43.4632048,-3.8243443,bj,True,False,,False,2.073,0.16,0.057
110159808,900.0,64.0,2,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4592421,-3.8234779,6,True,True,,False,2.499,0.054,0.073
110152995,1800.0,108.0,3,3,flat,,Cantabria,Santander,Cuatro Caminos,43.4567531,-3.8252117,7,True,True,,False,2.703,0.314,0.058
108651912,750.0,90.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4631371,-3.8299765,3,True,True,,False,1.909,0.308,0.118
110122469,850.0,68.0,1,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4596027,-3.8245915,4,True,True,,False,2.426,0.09,0.115
108388109,950.0,65.0,0,1,flat,studio,Cantabria,Santander,Numancia - San Fernando,43.4606408,-3.8150877,bj,True,False,,False,2.386,0.146,0.143
110053381,850.0,89.0,2,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4585811,-3.8146784,1,True,True,,False,2.387,0.185,0.093
110030608,1200.0,130.0,3,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4606917,-3.8202402,5,True,True,,False,2.481,0.086,0.154
109964817,1000.0,78.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4618065,-3.8262938,4,True,True,,False,2.147,0.064,0.066
109756432,900.0,90.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4574274,-3.8409613,5,True,True,True,False,2.418,0.188,0.151
109690049,900.0,90.0,3,1,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4595412,-3.8431277,5,True,True,True,False,2.204,0.121,0.309
109517059,850.0,75.0,2,1,flat,,Cantabria,Santander,Cuatro Caminos,43.4591042,-3.8263389,7,True,True,,False,2.426,0.059,0.199
109512595,850.0,57.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4589493,-3.8158661,3,True,True,,False,2.474,0.089,0.117
109463639,840.0,90.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.4591782,-3.8121359,4,True,True,,False,2.173,0.195,0.198
103042988,1100.0,80.0,3,1,flat,,Cantabria,Camargo,Muriedas,43.4177875,-3.8470329,1,True,True,,False,2.993,0.108,0.209
109348204,1100.0,100.0,4,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4588117,-3.8375001,1,True,True,,False,2.262,0.206,0.179
109163785,790.0,50.0,1,1,flat,,Cantabria,Santander,Cuatro Caminos,43.460337,-3.8267098,9,True,True,,False,2.287,0.11,0.197
108938052,850.0,102.0,3,2,flat,duplex,Cantabria,Guarnizo,,43.4023628,-3.8397954,2,True,False,,False,3.191,0.255,0.247
109001418,850.0,90.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4567168,-3.8145334,1,True,True,,False,2.425,0.032,0.201
108808773,4056.0,115.0,4,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4574392,-3.8385411,1,True,True,,False,2.412,0.317,0.122
108545295,850.0,95.0,3,2,flat,,Cantabria,Santander,Cuatro Caminos,43.4589297,-3.8245453,3,,True,,False,2.496,0.119,0.056
98468152,1200.0,100.0,4,3,flat,,Cantabria,Camargo,Maliaño,43.4283544,-3.8059486,2,True,False,,False,0.842,2.255,1.723
108236578,2200.0,300.0,5,2,chalet,independantHouse,Cantabria,Villaescusa,,43.3778319,-3.8332416,,,,True,False,5.195,2.083,2.102
96089146,950.0,100.0,3,2,flat,,Cantabria,Santander,Alisal - Cazoña - San Román,43.4642638,-3.8352636,5,True,True,,False,1.679,0.076,0.176
107779007,1250.0,88.0,3,1,flat,,Cantabria,Santander,Castilla - Hermida,43.4537623,-3.8152029,7,True,True,,False,2.585,0.22,0.115
98913160,1000.0,100.0,3,2,flat,,Cantabria,El Astillero,,43.398561,-3.8216779,4,True,True,,False,2.708,0.149,0.238
99549298,950.0,70.0,3,1,flat,,Cantabria,El Astillero,,43.4025566,-3.8243565,1,True,False,,False,2.39,0.413,0.266
97433737,900.0,90.0,4,1,flat,,Cantabria,Camargo,Muriedas,43.4191147,-3.8465136,3,True,True,,False,2.934,0.12,0.357
105291105,790.0,70.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4632878,-3.821406,3,True,True,,False,2.187,0.228,0.12
102864174,849.0,25.0,0,1,flat,studio,Cantabria,Santander,Alisal - Cazoña - San Román,43.458503,-3.8387241,3,True,True,,False,2.293,0.257,0.075
109360395,550.0,49.0,1,1,flat,,Cantabria,Laredo,El Puntal,43.4223456,-3.4488715,5,True,True,,False,0.415,0.413,1.791
108472627,3650.0,200.0,4,3,chalet,independantHouse,Cantabria,Liendo,,43.3917089,-3.3883482,,,,True,False,2.673,2.983,0.893
108277037,600.0,35.0,0,1,flat,studio,Cantabria,Laredo,El Puntal,43.4257624,-3.4476708,7,True,True,,False,0.412,0.712,1.748
108061046,900.0,95.0,3,2,flat,,Cantabria,Santoña,,43.4407948,-3.4515132,3,True,True,True,False,0.285,0.285,0.051
100803703,1000.0,75.0,2,1,flat,,Cantabria,Laredo,Centro,43.4075662,-3.4192859,2,True,False,True,False,2.646,0.228,0.175
110956892,1000.0,70.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4594846,-3.8079788,1,True,True,,False,1.837,0.157,0.299
110959375,6000.0,100.0,3,2,flat,penthouse,Cantabria,Santander,Puerto Chico,43.4631283,-3.7991254,4,True,True,,False,1.087,0.087,0.038
110957028,2500.0,71.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4702095,-3.7939783,7,True,True,,False,0.964,0.106,0.212
109054133,2650.0,231.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4630385,-3.8010323,2,True,True,,False,1.241,0.16,0.088
110954920,950.0,90.0,3,1,flat,,Cantabria,Santander,Puerto Chico,43.4653265,-3.8013898,,True,False,,False,1.301,0.105,0.196
97735032,950.0,70.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4708038,-3.7999986,1,True,True,True,False,1.265,0.185,0.236
97756442,2400.0,150.0,5,3,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4620075,-3.8082445,6,True,True,,False,1.824,0.129,0.155
96185104,1320.0,110.0,3,2,flat,,Cantabria,Santander,Los Castros,43.4680998,-3.803901,9,True,True,True,False,1.587,0.08,0.171
110942394,730.0,57.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4635188,-3.8145336,bj,True,False,,False,2.331,0.084,0.251
110931328,1550.0,100.0,3,2,flat,,Cantabria,Santander,Puerto Chico,43.4656781,-3.7980691,1,True,True,,False,1.052,0.102,0.143
110917552,950.0,60.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4614798,-3.7894796,2,True,True,,False,0.339,0.236,0.309
108314560,1990.0,58.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.4644223,-3.7961329,4,True,False,,False,0.865,0.043,0.049
110904592,750.0,80.0,3,1,flat,,Cantabria,Santander,General Dávila,43.465055,-3.8139218,2,True,False,,False,2.295,0.095,0.194
110919328,800.0,55.0,1,1,flat,,Cantabria,Santander,Puerto Chico,43.463814,-3.7976739,5,True,True,,False,0.976,0.072,0.13
102631501,2000.0,45.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.464101,-3.8042832,1,False,False,,False,1.51,0.094,0.074
110904461,2100.0,40.0,0,1,flat,studio,Cantabria,Santander,General Dávila,43.463884,-3.8068091,2,True,False,,False,1.711,0.035,0.084
110903886,3600.0,65.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4640076,-3.8061811,2,True,False,,False,1.662,0.081,0.05
110888686,850.0,90.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4616594,-3.8109112,1,True,True,,False,2.041,0.185,0.291
91095879,900.0,80.0,2,1,flat,,Cantabria,Santander,Puerto Chico,43.4626997,-3.7960903,2,True,True,,False,0.841,0.169,0.213
110876506,1200.0,90.0,3,2,flat,,Cantabria,Santander,La Pereda,43.4781546,-3.7915515,1,True,True,True,False,0.367,0.134,0.092
110880503,650.0,36.0,0,1,flat,penthouse,Cantabria,Santander,Centro - Ayuntamiento,43.4643472,-3.8139862,5,True,False,,False,2.293,0.019,0.257
110869378,1000.0,80.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4605077,-3.8069257,1,True,True,,False,1.734,0.248,0.338
110868503,870.0,71.0,2,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4620275,-3.8145569,2,True,True,,False,2.333,0.014,0.228
110865386,2600.0,146.0,4,3,flat,,Cantabria,Santander,El Sardinero,43.470909,-3.785939,1,True,True,True,False,0.388,0.26,0.276
101523257,1000.0,85.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.481367,-3.7902866,1,True,True,,False,0.516,0.33,0.275
110855555,1400.0,84.0,2,1,flat,,Cantabria,Santander,Valdenoja,43.4804486,-3.7904411,7,True,True,True,False,0.437,0.235,0.329
110854612,900.0,71.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4666711,-3.8076959,2,True,False,,False,1.83,0.152,0.127
110854592,800.0,70.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4692862,-3.8023754,1,True,False,,False,1.519,0.074,0.019
110853819,2500.0,116.0,3,2,flat,,Cantabria,Santander,Castilla - Hermida,43.459721,-3.8093903,8,True,True,True,False,1.944,0.096,0.258
110849358,870.0,65.0,2,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4611831,-3.8146899,2,True,True,,False,2.349,0.08,0.197
105535076,1500.0,128.0,4,1,flat,,Cantabria,Santander,Los Castros,43.4691876,-3.807841,2,True,True,True,False,1.899,0.191,0.15
107448516,840.0,70.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.472233,-3.7885748,2,True,True,True,False,0.524,0.397,0.217
109396814,1100.0,90.0,4,1,flat,,Cantabria,Santander,El Sardinero,43.4750031,-3.789374,4,True,False,True,False,0.314,0.337,0.337
100817447,850.0,74.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4638933,-3.8137222,2,True,False,,False,2.268,0.049,0.259
110016183,930.0,90.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4668681,-3.8024175,1,True,False,,False,1.427,0.131,0.181
101059600,850.0,65.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4755683,-3.8011891,2,True,True,True,False,1.149,0.38,0.46
105884988,950.0,85.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4623476,-3.8121276,1,True,False,,False,2.136,0.113,0.301
108353532,2200.0,80.0,4,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4630645,-3.813867,5,True,True,,False,2.276,0.13,0.293
109001322,6000.0,105.0,3,2,flat,,Cantabria,Santander,Numancia - San Fernando,43.4620059,-3.8162649,2,True,True,,False,2.471,0.032,0.092
104175056,1200.0,125.0,3,2,flat,,Cantabria,Santander,Valdenoja,43.4778087,-3.8010421,2,True,True,True,False,1.122,0.267,0.219
108593354,2200.0,47.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4686126,-3.7975692,2,True,False,,False,1.161,0.158,0.222
110740544,1700.0,115.0,2,2,flat,,Cantabria,Santander,Valdenoja,43.4812268,-3.7962605,3,True,True,True,False,0.853,0.325,0.288
110648462,4056.0,65.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4644759,-3.8127089,bj,True,False,,False,2.191,0.064,0.156
110729885,1700.0,120.0,3,2,flat,,Cantabria,Santander,General Dávila,43.4668572,-3.7941136,3,True,True,True,False,0.82,0.099,0.088
110729428,3500.0,280.0,3,3,chalet,independantHouse,Cantabria,Ribamontan al Mar,Somo,43.4541838,-3.7292625,,,,,False,0.613,0.511,0.478
108229911,1950.0,160.0,4,3,flat,duplex,Cantabria,Santander,La Pereda,43.4751215,-3.7999827,3,True,True,True,False,1.064,0.343,0.529
107123465,950.0,65.0,1,1,flat,,Cantabria,Santander,Monte,43.4719813,-3.8177467,1,True,True,True,False,1.732,0.539,0.462
110957040,2700.0,100.0,3,2,flat,,Cantabria,Santander,Los Castros,43.46598,-3.82204,5,True,True,True,False,1.913,0.251,0.254
97734372,1245.0,90.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4653784,-3.8214454,3,True,True,,False,1.996,0.177,0.211
110926378,1000.0,75.0,3,1,flat,,Cantabria,Santander,General Dávila,43.4630271,-3.818656,3,True,False,,False,2.34,0.147,0.019
90606686,1200.0,110.0,3,2,flat,,Cantabria,Santander,Monte,43.4731559,-3.8159677,1,True,True,True,False,1.768,0.594,0.611
110724967,2000.0,250.0,5,2,flat,duplex,Cantabria,Santander,General Dávila,43.4676624,-3.7946921,4,True,True,True,False,0.91,0.191,0.176
95453412,850.0,75.0,1,1,flat,penthouse,Cantabria,Santander,Puerto Chico,43.4637358,-3.8030772,5,True,True,,False,1.409,0.027,0.148
110664046,2300.0,180.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4633618,-3.7895756,7,True,True,,False,0.323,0.072,0.146
110655571,1500.0,99.0,2,1,flat,penthouse,Cantabria,Santander,General Dávila,43.4670449,-3.8093277,6,True,True,True,False,1.968,0.238,0.022
110649927,1100.0,68.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4691696,-3.7925161,5,True,True,,False,0.902,0.064,0.201
110643503,1000.0,68.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4629784,-3.8117941,2,True,True,,False,2.109,0.046,0.23
108907532,2850.0,62.0,1,1,flat,,Cantabria,Santander,El Sardinero,43.4756519,-3.79375,5,True,True,,False,0.564,0.356,0.211
110613745,800.0,50.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4705954,-3.7937778,3,True,False,,False,0.92,0.125,0.186
108048720,1400.0,91.0,2,2,flat,,Cantabria,Santander,La Pereda,43.4773555,-3.8035885,1,True,True,True,False,1.326,0.4,0.29
110576732,1500.0,80.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4781501,-3.7940695,2,True,True,,False,0.566,0.272,0.121
110515007,1300.0,108.0,3,2,flat,,Cantabria,Santander,Valdenoja,43.4798159,-3.7959244,5,True,True,True,False,0.76,0.279,0.343
110551306,1400.0,117.0,4,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4646103,-3.8064916,5,True,True,,False,1.693,0.118,0.12
110541315,850.0,75.0,2,1,flat,,Cantabria,Santander,Puerto Chico,43.464091,-3.8037256,1,True,False,,False,1.465,0.05,0.109
110525278,1500.0,101.0,3,2,flat,,Cantabria,Santander,Puerto Chico,43.4659655,-3.7899017,2,True,True,,False,0.494,0.035,0.202
110524756,1600.0,125.0,3,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.462217,-3.8073898,7,True,True,,False,1.754,0.066,0.148
110514203,1200.0,65.0,1,1,flat,,Cantabria,Santander,General Dávila,43.467641,-3.7996227,2,True,True,True,False,1.251,0.176,0.109
110497834,890.0,70.0,2,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4597824,-3.8084853,3,True,True,,False,1.871,0.142,0.299
101372893,1658.0,67.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4697628,-3.791211,3,True,False,,False,0.817,0.111,0.113
110411917,790.0,47.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4672897,-3.8075082,1,True,True,,False,1.833,0.093,0.149
109108482,680.0,65.0,3,1,flat,,Cantabria,Santander,Puerto Chico,43.4644672,-3.7899019,4,True,False,,False,0.391,0.107,0.116
110372635,950.0,120.0,2,2,flat,,Cantabria,Santander,La Pereda,43.47489,-3.8064972,2,True,True,True,False,1.584,0.219,0.556
107159129,1500.0,238.0,3,2,chalet,independantHouse,Cantabria,Ribamontan al Mar,Somo,43.4512117,-3.7317528,,,,True,False,0.918,0.214,0.094
110363874,1975.0,160.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4648354,-3.7850504,3,True,True,True,False,0.236,0.436,0.126
107582328,800.0,75.0,1,1,flat,,Cantabria,Santander,General Dávila,43.4652113,-3.803644,2,True,False,,False,1.476,0.143,0.053
97075113,900.0,70.0,2,1,flat,penthouse,Cantabria,Santander,General Dávila,43.4685366,-3.8078857,5,True,True,,False,1.905,0.139,0.208
110298460,1300.0,127.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.464745,-3.7949854,1,True,True,,False,0.784,0.006,0.063
110298494,1600.0,180.0,5,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4612827,-3.8075811,4,True,True,,False,1.776,0.168,0.241
110298188,1600.0,157.0,5,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4599843,-3.8098384,4,True,True,,False,1.975,0.121,0.276
101924195,870.0,100.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4677395,-3.8061165,3,True,True,,False,1.741,0.035,0.176
110280315,900.0,58.0,1,1,flat,,Cantabria,Santander,El Sardinero,43.4754611,-3.7915868,2,True,True,True,False,0.414,0.315,0.227
110282954,1250.0,110.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4745378,-3.7893954,3,True,True,True,False,0.359,0.388,0.319
110255563,1250.0,110.0,3,2,flat,,Cantabria,Santander,El Sardinero,43.4726528,-3.7925433,3,True,True,True,False,0.678,0.323,0.138
108997301,1000.0,65.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4616954,-3.8120617,6,True,True,,False,2.134,0.092,0.324
110191934,2200.0,155.0,4,2,flat,,Cantabria,Santander,Puerto Chico,43.4646057,-3.7987645,2,True,True,,False,1.077,0.039,0.132
34226751,3700.0,53.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.474946,-3.7916779,4,True,True,,False,0.451,0.37,0.178
97871005,800.0,65.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4704445,-3.795922,4,True,False,,False,1.042,0.259,0.36
105715842,850.0,100.0,2,2,flat,,Cantabria,Santander,Los Castros,43.4713693,-3.7926077,8,True,True,,False,0.795,0.18,0.109
35662445,720.0,63.0,3,1,flat,,Cantabria,Santander,Los Castros,43.469988,-3.7889057,2,True,True,,False,0.643,0.298,0.082
98693533,675.0,50.0,2,1,flat,,Cantabria,Santander,Los Castros,43.4698394,-3.7963717,2,True,True,,False,1.116,0.25,0.389
104059285,600.0,59.0,2,1,flat,,Cantabria,Ribamontan al Mar,Somo,43.4564988,-3.7431164,bj,True,False,True,False,0.867,0.226,1.121
97418535,2800.0,53.0,2,1,flat,,Cantabria,Santander,Numancia - San Fernando,43.461122,-3.8148106,1,True,False,,False,2.359,0.089,0.191
100911837,2650.0,73.0,3,1,flat,,Cantabria,Santander,Los Castros,43.469384,-3.7926653,3,True,True,,False,0.929,0.037,0.185
110768760,1000.0,90.0,2,2,flat,,Cantabria,Santander,Monte,43.4732665,-3.8173479,1,True,True,True,False,1.679,0.656,0.503
110723823,1100.0,100.8,2,2,flat,,Cantabria,Santander,Monte,43.4743192,-3.8128798,2,True,True,True,False,1.852,0.349,0.541
106024700,850.0,80.0,3,2,flat,,Cantabria,Santander,General Dávila,43.4638571,-3.8212835,1,True,True,,False,2.14,0.179,0.098
110079994,900.0,75.0,3,1,flat,,Cantabria,Santander,Los Castros,43.4698082,-3.7956581,5,True,True,,False,1.082,0.224,0.355
110061739,1250.0,100.0,2,2,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4581159,-3.8090546,1,True,True,,False,1.957,0.104,0.136
109001374,1000.0,50.0,1,1,flat,,Cantabria,Santander,Centro - Ayuntamiento,43.4607322,-3.8078992,1,True,True,,False,1.809,0.234,0.298
109981417,750.0,68.0,2,1,flat,,Cantabria,Santander,General Dávila,43.4663654,-3.8029901,1,True,False,,False,1.455,0.181,0.108
109966565,1475.0,72.0,2,2,flat,,Cantabria,Santander,El Sardinero,43.4720787,-3.7834793,2,True,True,,False,0.154,0.058,0.074
108258729,3000.0,80.0,2,1,flat,,Cantabria,Santander,El Sardinero,43.4781501,-3.7940695,2,True,True,,False,0.566,0.272,0.121
